town_code,town_name,population,size,region,coastal,work_town_code,work_town_name,work_town_size,job_density,income,university,perc_age_35_to_64_l4,pop_in_ks4,perc_age_18_l2,perc_age_18_l3,perc_age_19_full_time_higher_ed,perc_age_19_sustained_further_ed,perc_age_19_apprenticeships,perc_age_19_sustained_emp_over_0,perc_age_19_sustained_emp_over_10000,perc_age_22_l1_to_l2,perc_age_22_l3_to_l5,perc_age_22_l6_to_l8,avg_level_age_22,education_score
E35000465,How Wood BUASD,6834,Small Towns,East of England,Non-coastal,E30000237,Luton,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,High,76,96.05263158,63.15789474,59.21052632,15.78947368,NA,42.10526316,15.78947368,NA,39.2,47.3,4.302631579,6.676941382
E35000467,Farnworth BUASD,26939,Medium Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Higher deprivation towns,No university,Low,380,75.52631579,43.42105263,30.26315789,21.57894737,10.52631579,38.68421053,14.47368421,25.9,46.1,24.9,3.360526316,-3.537825076
E35000470,Sawbridgeworth BUASD,9800,Small Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,124,95.16129032,65.32258065,44.35483871,14.51612903,9.677419355,42.74193548,20.16129032,15.1,42.9,39.7,3.927419355,4.159398797
E35000473,Whitstable BUASD,32100,Medium Towns,South East,Coastal,E30000187,Canterbury,Majority town and city (small),Mixed,Lower deprivation towns,No university,Medium,355,79.37853107,49.15254237,35.21126761,12.95774648,7.042253521,46.1971831,20.56338028,27.7,42.6,28,3.478873239,-0.659305957
E35000475,Cleckheaton BUASD,11648,Small Towns,Yorkshire and The Humber,Non-coastal,E30000018,Bradford,Majority conurbation,Working,Higher deprivation towns,No university,Low,118,90.6779661,51.69491525,33.89830508,20.33898305,15.25423729,59.3220339,32.20338983,23.3,50.9,25.9,3.584745763,-0.240877993
E35000476,Halesowen BUASD,58135,Medium Towns,West Midlands,Non-coastal,E30000202,Dudley,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,621,86.47342995,54.10628019,35.42673108,23.67149758,17.23027375,48.79227053,19.80676329,17.8,50.7,30.7,3.739130435,2.057541141
E35000477,Nailsea BUASD,16060,Small Towns,South West,Non-coastal,E30000180,Bristol,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,182,86.81318681,56.59340659,35.71428571,25.27472527,15.93406593,54.3956044,28.02197802,23.2,44.8,30.4,3.653846154,0.732661067
E35000481,Ashford (Spelthorne) BUASD,28036,Medium Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Residential,Lower deprivation towns,No university,Low,264,84.09090909,53.40909091,32.1969697,19.6969697,15.15151515,54.16666667,31.43939394,17.9,50.4,28.6,3.602272727,0.735865707
E35000483,Sutton Coldfield BUASD,109015,Large Towns,West Midlands,Non-coastal,E30000169,Birmingham,Majority conurbation,Mixed,Lower deprivation towns,No university,Medium,1209,91.56327543,65.42597188,50.86848635,18.19685691,12.48966088,48.2216708,19.4375517,14.6,42.3,42.2,4.109181141,6.372935408
E35000485,Northwood BUASD,5253,Small Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Working,Lower deprivation towns,No university,High,14,92.85714286,85.71428571,71.42857143,NA,NA,NA,NA,NA,NA,NA,5.142857143,11.87150502
E35000486,Manchester BUASD,510746,City,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Cities,University,Medium,5161,78.70855148,45.02617801,36.52392947,18.93043984,8.738616547,34.04378996,12.59445844,25.5,44.4,26.6,3.423948847,-1.781852104
E35000487,Narborough/Enderby BUASD,12996,Small Towns,East Midlands,Non-coastal,E30000230,Leicester,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,158,82.27848101,46.20253165,37.97468354,22.15189873,13.92405063,55.69620253,25.3164557,23.4,42.4,31.6,3.639240506,0.925170267
E35000490,Great Notley BUASD,7749,Small Towns,East of England,Non-coastal,E30000188,Chelmsford,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,120,90,59.16666667,41.66666667,19.16666667,15,49.16666667,24.16666667,27.1,33.1,38.1,3.833333333,2.52457092
E35000491,North Wingfield BUASD,9205,Small Towns,East Midlands,Non-coastal,E30000190,Chesterfield,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,102,74.50980392,29.41176471,19.60784314,22.54901961,14.70588235,52.94117647,29.41176471,35.9,41.7,NA,3.12745098,-4.738558725
E35000498,Burnley BUASD,81548,Large Towns,North West,Non-coastal,E30000182,Burnley,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1015,79.21182266,35.96059113,25.12315271,27.5862069,16.3546798,39.408867,19.11330049,31.8,43.7,20.7,3.197044335,-4.684084881
E35000499,Soham BUASD,9165,Small Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Low,103,78.6407767,37.86407767,29.12621359,20.38834951,15.53398058,50.48543689,30.09708738,32.7,39.4,24,3.165048544,-3.595444977
E35000502,Hatfield BUASD,37577,Medium Towns,East of England,Non-coastal,E30000272,Stevenage and Welwyn Garden City,Majority town and city (Large Towns),Working,Lower deprivation towns,University,Medium,279,84.94623656,44.08602151,32.25806452,16.84587814,6.810035842,47.31182796,24.01433692,24.6,43.6,28.6,3.505376344,-1.33631924
E35000507,Burnham-on-Sea BUASD,23325,Medium Towns,South West,Coastal,E30000176,Bridgwater,Majority town and city (small),Mixed,Higher deprivation towns,No university,Low,216,88.42592593,47.68518519,32.40740741,20.37037037,8.333333333,51.85185185,27.31481481,26.3,41.9,30,3.583333333,-0.032310942
E35000508,Ingatestone BUASD,5365,Small Towns,East of England,Non-coastal,E30000188,Chelmsford,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,78,93.58974359,64.1025641,44.87179487,14.1025641,NA,39.74358974,21.79487179,15,46.3,37.5,3.897435897,3.32526577
E35000510,Bingley BUASD,22493,Medium Towns,Yorkshire and The Humber,Non-coastal,E30000018,Bradford,Majority conurbation,Residential,Mid deprivation towns,No university,Medium,208,87.5,59.61538462,43.26923077,22.59615385,12.5,39.42307692,16.82692308,20.1,40.2,38.3,3.927884615,3.94853063
E35000513,Blackwater BUASD,7195,Small Towns,South East,Non-coastal,E30000212,Guildford and Aldershot,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Low,85,87.05882353,48.23529412,23.52941176,22.35294118,NA,57.64705882,32.94117647,21.4,65.5,NA,3.188235294,0.918000858
E35000514,Crosby BUASD,50044,Medium Towns,North West,Coastal,E30000233,Liverpool,Majority conurbation,Residential,Higher deprivation towns,No university,Medium,571,85.81436077,49.56217163,40.28021016,22.41681261,13.13485114,41.33099825,13.48511384,21.7,40.8,35,3.779334501,2.577659281
E35000516,Sandown BUASD,11868,Small Towns,South East,Coastal,E30000070,Isle of Wight,Majority town and city (small),Residential,Higher deprivation towns,No university,Low,157,70.06369427,33.12101911,22.29299363,15.92356688,7.643312102,47.77070064,17.19745223,38.4,41.5,18.9,3.038216561,-6.160463498
E35000523,Hessle BUASD,14515,Small Towns,Yorkshire and The Humber,Coastal,E30000220,Hull,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,152,80.92105263,42.10526316,32.89473684,34.21052632,21.05263158,57.23684211,21.71052632,27.2,46.4,26.5,3.552631579,-0.535595687
E35000528,Bishop Auckland BUASD,24908,Medium Towns,North East,Non-coastal,E30000203,Durham and Bishop Auckland,Majority rural,Working,Higher deprivation towns,No university,Low,305,84.26229508,38.68852459,19.67213115,31.47540984,20.32786885,46.55737705,28.52459016,35.2,46.7,16.4,3.124590164,-2.212082553
E35000529,Immingham BUASD,10750,Small Towns,Yorkshire and The Humber,Coastal,E30000211,Grimsby,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,143,78.16901408,19.01408451,13.98601399,28.67132867,19.58041958,44.75524476,26.57342657,42.3,43,NA,2.846153846,-6.952849356
E35000538,Bootle BUASD,51394,Medium Towns,North West,Coastal,E30000233,Liverpool,Majority conurbation,Working,Higher deprivation towns,No university,Low,654,77.94793262,35.52833078,24.4648318,23.70030581,11.9266055,45.71865443,17.12538226,33.8,42.6,20.7,3.185015291,-3.835224167
E35000549,Brough BUASD,12472,Small Towns,Yorkshire and The Humber,Non-coastal,E30000220,Hull,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,158,93.03797468,71.51898734,53.79746835,24.6835443,15.18987342,44.30379747,16.4556962,10.2,50.3,38.2,4.063291139,5.573030387
E35000550,Ouston BUASD,5303,Small Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Lower deprivation towns,No university,Low,65,92.30769231,55.38461538,38.46153846,23.07692308,NA,50.76923077,32.30769231,21.5,44.6,NA,3.630769231,3.527385471
E35000551,Polegate BUASD,9034,Small Towns,South East,Non-coastal,E30000204,Eastbourne,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,73,78.08219178,47.94520548,27.39726027,21.91780822,NA,47.94520548,21.91780822,20,50.7,NA,3.493150685,-0.433249073
E35000553,Haworth BUASD,6379,Small Towns,Yorkshire and The Humber,Non-coastal,E30000018,Bradford,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,61,95.08196721,57.37704918,32.78688525,24.59016393,16.39344262,49.18032787,27.86885246,21,46.8,NA,3.721311475,3.387639399
E35000562,Great Wyrley BUASD,18353,Small Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Residential,Mid deprivation towns,No university,Low,219,78.53881279,41.55251142,27.39726027,25.11415525,19.17808219,53.88127854,28.31050228,29.7,43.4,25.1,3.388127854,-1.30866886
E35000563,Thrapston BUASD,6239,Small Towns,East Midlands,Non-coastal,E30000224,Kettering and Wellingborough,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,92,89.13043478,53.26086957,43.47826087,NA,NA,50,25,20.7,40.2,38,3.891304348,3.211539844
E35000565,Broadstairs BUASD,23632,Medium Towns,South East,Coastal,E30000241,Margate and Ramsgate,Majority town and city (small),Working,Mid deprivation towns,No university,Medium,307,84.96732026,50,34.2019544,18.89250814,10.42345277,42.99674267,17.91530945,25.1,42,29.3,3.51465798,-0.025326314
E35000567,Banstead BUASD,10653,Small Towns,South East,Non-coastal,E30000234,London,Majority conurbation,Mixed,Lower deprivation towns,No university,Medium,70,91.42857143,75.71428571,50,14.28571429,NA,41.42857143,18.57142857,NA,47.1,42.9,4.185714286,8.094803358
E35000569,Cheadle BUASD,13467,Small Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Mid deprivation towns,No university,Medium,109,80.73394495,51.37614679,36.69724771,25.68807339,16.51376147,41.28440367,16.51376147,10,56.4,27.3,3.495412844,-0.206075117
E35000570,Waltham BUASD,6057,Small Towns,Yorkshire and The Humber,Non-coastal,E30000211,Grimsby,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,73,90.4109589,56.16438356,34.24657534,27.39726027,15.06849315,47.94520548,23.28767123,NA,58.3,NA,3.808219178,3.689730382
E35000572,Rawtenstall BUASD,23128,Medium Towns,North West,Non-coastal,E30000170,Blackburn,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Medium,277,83.03249097,51.62454874,37.90613718,23.46570397,13.35740072,42.96028881,20.57761733,22.7,44.8,30.7,3.646209386,0.174191612
E35000573,Houghton Regis BUASD,16606,Small Towns,East of England,Non-coastal,E30000237,Luton,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,218,66.51376147,36.69724771,22.93577982,22.01834862,11.00917431,53.66972477,30.27522936,33,46.3,16.1,3.009174312,-6.484121394
E35000574,Rowley Regis BUASD,34260,Medium Towns,West Midlands,Non-coastal,E30000202,Dudley,Majority conurbation,Residential,Higher deprivation towns,No university,Low,457,81.18161926,42.66958425,29.5404814,20.78774617,12.91028446,44.42013129,22.31947484,29.2,45,24.1,3.387308534,-1.308650056
E35000575,Workington BUASD,22098,Medium Towns,North West,Coastal,E30000290,Workington,Majority rural,Mixed,Higher deprivation towns,No university,Low,245,80,28.16326531,14.28571429,42.04081633,31.42857143,61.2244898,33.46938776,36.2,52.7,NA,2.857142857,-4.869807195
E35000580,Billingham BUASD,35392,Medium Towns,North East,Non-coastal,E30000093,Middlesbrough and Stockton,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,420,76.42857143,43.33333333,32.14285714,27.14285714,18.33333333,38.0952381,16.66666667,22.6,44.3,31,3.635714286,-0.256715434
E35000582,Hebburn BUASD,19148,Small Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Higher deprivation towns,No university,Low,231,87.44588745,52.81385281,32.46753247,28.13852814,19.91341991,43.72294372,21.64502165,24.7,45.9,28.1,3.606060606,1.35443212
E35000583,Midsomer Norton BUASD,12415,Small Towns,South West,Non-coastal,E30000165,Bath,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Low,167,79.64071856,48.50299401,29.94011976,19.16167665,11.37724551,57.48502994,33.53293413,26.2,44.6,26.8,3.479041916,-0.181175569
E35000588,Aldridge BUASD,39463,Medium Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,466,83.9055794,48.71244635,37.55364807,24.67811159,16.73819742,46.99570815,22.31759657,23.6,40.6,33.3,3.697424893,1.698740678
E35000589,Kimberley BUASD,11353,Small Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Residential,Mid deprivation towns,No university,Medium,123,80.48780488,49.59349593,36.58536585,21.95121951,13.82113821,47.15447154,23.57723577,24.6,50,24.6,3.520325203,0.566863572
E35000590,Macclesfield BUASD,56581,Medium Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Mid deprivation towns,No university,Medium,623,83.30658106,60.35313002,39.3258427,19.58266453,12.03852327,47.99357945,21.99036918,20.5,45.7,32.1,3.69823435,1.918291585
E35000591,Windsor BUASD,31225,Medium Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,No university,High,276,89.13043478,57.97101449,39.85507246,14.49275362,8.333333333,42.75362319,22.10144928,21.3,44.4,32.5,3.702898551,0.974698793
E35000595,Walkden BUASD,21194,Medium Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Mixed,Mid deprivation towns,No university,Medium,211,83.88625592,53.08056872,35.5450237,23.69668246,16.58767773,49.76303318,22.27488152,23.9,45.1,30.5,3.620853081,1.96719143
E35000597,Darlaston BUASD,18803,Small Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,251,68.52589641,30.67729084,29.88047809,21.51394422,10.75697211,31.07569721,10.75697211,35.6,35.6,23.7,3.167330677,-5.126676349
E35000601,Whitburn BUASD,5102,Small Towns,North East,Coastal,E30000275,Sunderland,Majority conurbation,Residential,Higher deprivation towns,No university,Medium,49,81.63265306,42.85714286,20.40816327,38.7755102,NA,46.93877551,NA,25.5,54.9,NA,3.306122449,-3.08185144
E35000603,Burton Latimer BUASD,7449,Small Towns,East Midlands,Non-coastal,E30000224,Kettering and Wellingborough,Majority town and city (small),Mixed,Mid deprivation towns,No university,Low,107,78.5046729,46.72897196,28.03738318,18.69158879,14.95327103,61.68224299,33.64485981,27.8,41.7,27.8,3.429906542,-2.452282148
E35000605,Hucknall BUASD,32107,Medium Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Residential,Higher deprivation towns,No university,Low,375,72.8,34.66666667,26.66666667,21.86666667,13.6,54.93333333,27.2,35.3,39.3,22.5,3.2,-3.174883143
E35000608,Oldbury (Sandwell) BUASD,23964,Medium Towns,West Midlands,Non-coastal,E30000202,Dudley,Majority conurbation,Working,Higher deprivation towns,No university,Low,262,80.15267176,43.12977099,32.44274809,22.90076336,10.6870229,38.54961832,12.21374046,28.9,41.4,28.5,3.515267176,-1.599978013
E35000610,Dodworth BUASD,5900,Small Towns,Yorkshire and The Humber,Non-coastal,E30000004,Barnsley,Majority conurbation,Working,Higher deprivation towns,No university,Low,71,83.09859155,46.47887324,42.25352113,23.94366197,18.30985915,47.88732394,18.30985915,23.2,39.1,36.2,3.85915493,2.161715842
E35000618,Stalybridge BUASD,26482,Medium Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Higher deprivation towns,No university,Low,305,77.70491803,45.90163934,31.14754098,22.95081967,14.75409836,42.62295082,21.96721311,23.2,47.7,26.1,3.462295082,-0.488017488
E35000619,Stapleford BUASD,16190,Small Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Residential,Mid deprivation towns,No university,Low,178,85.95505618,42.69662921,25.28089888,24.15730337,17.41573034,57.86516854,26.40449438,37.4,39.7,22.3,3.264044944,-1.950557637
E35000621,Moorends BUASD,5455,Small Towns,Yorkshire and The Humber,Non-coastal,E30000201,Doncaster,Majority conurbation,Residential,Higher deprivation towns,No university,Low,78,69.23076923,32.05128205,19.23076923,25.64102564,12.82051282,35.8974359,24.35897436,47.5,33.8,NA,3,-3.772493901
